sp.ID time endTime t.ID station_european_code PM10 x y 
BETN016 2005-06-29 2005-06-30 5294 BETN016 28 5.1639780000000011 51.2336530021889090
BETN054 2005-06-29 2005-06-30 5294 BETN054 32 5.1031580000000023 50.7117060022624810
BETN012 2005-06-29 2005-06-30 5294 BETN012 29 3.3625329999999991 51.2545720021855050
BETN029 2005-06-29 2005-06-30 5294 BETN029 32 2.5823220000000040 51.0162780022221510
CH0051A 2005-06-29 2005-06-30 5294 CH0051A 18.1 6.0051889999999961 46.1625520019248300
CH0004R 2005-06-29 2005-06-30 5294 CH0004R 16.4 6.9792029999999992 47.0494690021354880
CH0033A 2005-06-29 2005-06-30 5294 CH0033A 23.9 8.9339420000000000 46.1603700019242280
CH0002R 2005-06-29 2005-06-30 5294 CH0002R 26.1 6.9444690000000007 46.8130570020863890
CH0005R 2005-06-29 2005-06-30 5294 CH0005R 18.7 8.4633390000000066 47.0674060021389740
CH0024A 2005-06-29 2005-06-30 5294 CH0024A 32.7 7.1483329999999992 46.1389920019182400
CH0003R 2005-06-29 2005-06-30 5294 CH0003R 20.4 8.9046959999999942 47.4797710022117410
CY0002R 2005-06-29 2005-06-30 5294 CY0002R 30.629 33.0580600000000050 35.0391649937171650
CZ0MBEL 2005-06-29 2005-06-30 5294 CZ0MBEL 30 17.8041689999999950 49.5869450023462760
CZ0MDST 2005-06-29 2005-06-30 5294 CZ0MDST 23 16.9608419999999920 49.9319460023316780
CZ0JDUK 2005-06-29 2005-06-30 5294 CZ0JDUK 28 16.1344549999999960 49.0955540023496650
CZ0LFRU 2005-06-29 2005-06-30 5294 CZ0LFRU 6.542 15.0819579999999980 50.9383350022331310
CZ0MJES 2005-06-29 2005-06-30 5294 CZ0MJES 18.833 17.1911159999999900 50.2425000023100450
CZ0JKOS 2005-06-29 2005-06-30 5294 CZ0JKOS 18.435 15.0802890000000000 49.5727770023466830
CZ0JKRI 2005-06-29 2005-06-30 5294 CZ0JKRI 26 16.0986249999999980 49.3836140023501710
CZ0UKRU 2005-06-29 2005-06-30 5294 CZ0UKRU 22.917 13.8489030000000040 50.6963880022642780
CZ0BKUC 2005-06-29 2005-06-30 5294 CZ0BKUC 23 16.0858589999999990 48.8811110023445960
CZ0ULOM 2005-06-29 2005-06-30 5294 CZ0ULOM 32.375 13.6730610000000040 50.5855560022769880
CZ0UMED 2005-06-29 2005-06-30 5294 CZ0UMED 18.167 13.1319580000000030 50.4280590022933380
CZ0BMIS 2005-06-29 2005-06-30 5294 CZ0BMIS 19.458 16.7250079999999990 48.7922210023413500
CZ0TNUJ 2005-06-29 2005-06-30 5294 CZ0TNUJ 31 18.7438980000000050 49.5941660023460570
CZ0KPRB 2005-06-29 2005-06-30 5294 CZ0KPRB 7.625 12.6180700000000030 50.3727760022986150
CZ0LRAD 2005-06-29 2005-06-30 5294 CZ0LRAD 19 15.0844549999999950 50.6247220022726050
CZ0USNZ 2005-06-29 2005-06-30 5294 CZ0USNZ 20.5 14.0863909999999990 50.7883340022530160
CZ0LSOU 2005-06-29 2005-06-30 5294 CZ0LSOU 10.042 15.3219470000000030 50.7894440022528500
CZ0TSTD 2005-06-29 2005-06-30 5294 CZ0TSTD 21.417 18.0913940000000050 49.7216680023417370
CZ0ESVR 2005-06-29 2005-06-30 5294 CZ0ESVR 10.721 16.0361140000000010 49.7352790023412150
CZ0UTUS 2005-06-29 2005-06-30 5294 CZ0UTUS 36.708 13.3338940000000060 50.3797190022979750
CZ0EUOR 2005-06-29 2005-06-30 5294 CZ0EUOR 32 16.4222280000000080 49.9802780023288310
CZ0UVAL 2005-06-29 2005-06-30 5294 CZ0UVAL 13.958 14.5161250000000020 50.9730570022282730
CZ0TVER 2005-06-29 2005-06-30 5294 CZ0TVER 27.667 18.4244500000000000 49.9250030023320550
DESH001 2005-06-29 2005-06-30 5294 DESH001 23.125 9.5859110000000065 53.6705710015810030
DENI063 2005-06-29 2005-06-30 5294 DENI063 28.333 9.6850299999999958 53.5241800016289060
DEBY109 2005-06-29 2005-06-30 5294 DEBY109 22.083 11.2201720000000050 47.9687540022780250
DEBE056 2005-06-29 2005-06-30 5294 DEBE056 20.875 13.6470129999999920 52.4477500019380050
DEBE032 2005-06-29 2005-06-30 5294 DEBE032 20.417 13.2258560000000060 52.4730910019316070
DEHE046 2005-06-29 2005-06-30 5294 DEHE046 17.875 8.9281710000000061 51.4308970021556180
DESL019 2005-06-29 2005-06-30 5294 DESL019 17.13 6.5520359999999984 49.4168850023497800
DENW081 2005-06-29 2005-06-30 5294 DENW081 23.958 6.8745529999999997 51.8620000020726050
DESH008.1 2005-06-29 2005-06-30 5294 DESH008 17 10.2406229999999920 54.0932330014354080
DESN049 2005-06-29 2005-06-30 5294 DESN049 19 12.6111249999999940 50.4313220022930370
DESN076.1 2005-06-29 2005-06-30 5294 DESN076 15 13.0094049999999990 51.3037720021774110
DETH026 2005-06-29 2005-06-30 5294 DETH026 16.625 10.3752989999999980 50.5617520022795620
DEBW004 2005-06-29 2005-06-30 5294 DEBW004 23.913 8.4038380000000021 49.0824280023494590
DEBW004.1 2005-06-29 2005-06-30 5294 DEBW004 21 8.4039164428761612 49.0824985196908370
DENI059 2005-06-29 2005-06-30 5294 DENI059 NA 8.8012200000000060 53.8301700015273430
DEHE028 2005-06-29 2005-06-30 5294 DEHE028 13.75 8.8172500000000031 49.6534650023442200
DEMV017 2005-06-29 2005-06-30 5294 DEMV017 29.042 11.3629649999999960 53.3023520016988430
DEMV004 2005-06-29 2005-06-30 5294 DEMV004 27.292 12.0647079999999980 53.8177750015315510
DEBB053 2005-06-29 2005-06-30 5294 DEBB053 23.875 14.0152530000000010 52.5638350019084300
DENW063 2005-06-29 2005-06-30 5294 DENW063 18.667 8.9505970000000072 51.8309520020790590
DETH061 2005-06-29 2005-06-30 5294 DETH061 21.375 11.6612329999999980 50.7916160022525670
DERP014 2005-06-29 2005-06-30 5294 DERP014 13.583 7.1934860000000000 49.7410350023409930
DENI031 2005-06-29 2005-06-30 5294 DENI031 18.083 8.0905900000000042 53.5961700016055150
DEMV012 2005-06-29 2005-06-30 5294 DEMV012 32.125 14.2574069999999970 53.5204560016301020
DEBB065 2005-06-29 2005-06-30 5294 DEBB065 17.625 12.5613889999999970 52.1942250019993000
DEBY013 2005-06-29 2005-06-30 5294 DEBY013 24.625 12.7813850000000040 48.1828350023002730
DEBY047 2005-06-29 2005-06-30 5294 DEBY047 21.042 11.7216049999999970 50.3232420023031180
DENW065 2005-06-29 2005-06-30 5294 DENW065 11.667 8.1919339999999981 50.9303280022342410
DEUB030 2005-06-29 2005-06-30 5294 DEUB030 17.375 13.0316609999999980 53.1413040017476420
DEUB030.1 2005-06-29 2005-06-30 5294 DEUB030 14 13.0317923680784200 53.1413486474054860
DETH027 2005-06-29 2005-06-30 5294 DETH027 17.958 11.1345909999999990 50.4999550022861500
DEBY049 2005-06-29 2005-06-30 5294 DEBY049 21.292 11.7778169999999970 48.8532110023436560
DEBW103 2005-06-29 2005-06-30 5294 DEBW103 20.043 8.7538340000000048 49.4648130023490470
DEBW103.1 2005-06-29 2005-06-30 5294 DEBW103 15 8.7539560666284881 49.4648933203486220
DENI058 2005-06-29 2005-06-30 5294 DENI058 29.375 7.2139800000000029 53.7153000015661350
DERP017 2005-06-29 2005-06-30 5294 DERP017 17.75 7.8265209999999996 49.2702630023508380
DESN051.1 2005-06-29 2005-06-30 5294 DESN051 NA 13.6750050000000060 51.1195110022068210
DEHE043 2005-06-29 2005-06-30 5294 DEHE043 20.708 8.5167969999999968 49.8251610023372680
DEUB004 2005-06-29 2005-06-30 5294 DEUB004 16.55 7.9080360000000036 47.9132580022715970
DEUB004.1 2005-06-29 2005-06-30 5294 DEUB004 28 7.9081153736684522 47.9133422037547520
DEUB029 2005-06-29 2005-06-30 5294 DEUB029 14.75 10.7695330000000010 50.6540660022692530
DEUB029.1 2005-06-29 2005-06-30 5294 DEUB029 11 10.7696745005308760 50.6541543627288890
DESN074.1 2005-06-29 2005-06-30 5294 DESN074 15 13.4650770000000040 50.6590970022686800
DEBW031 2005-06-29 2005-06-30 5294 DEBW031 15.458 7.7643499999999985 47.8084690022586540
DEBW031.1 2005-06-29 2005-06-30 5294 DEBW031 16 7.7644810689407517 47.8085172754588610
DEBW087 2005-06-29 2005-06-30 5294 DEBW087 21.625 9.2077469999999995 48.3454020023144370
DEBW087.1 2005-06-29 2005-06-30 5294 DEBW087 21 9.2078332777978300 48.3454842027857620
DENW064 2005-06-29 2005-06-30 5294 DENW064 18.579 6.2810700000000015 50.6532360022693600
DENW068 2005-06-29 2005-06-30 5294 DENW068 25.292 8.1480609999999984 51.5706600021302040
DENI019 2005-06-29 2005-06-30 5294 DENI019 18.375 9.5777140000000003 51.7597500020935190
DEBB066 2005-06-29 2005-06-30 5294 DEBB066 18.917 14.0570640000000040 51.8975980020651520
DEBY072 2005-06-29 2005-06-30 5294 DEBY072 17.375 12.5488699999999990 49.4384650023494670
DEST098 2005-06-29 2005-06-30 5294 DEST098 20.25 11.0433829999999970 51.6624520021127440
DEUB005 2005-06-29 2005-06-30 5294 DEUB005 21.375 10.7567329999999950 52.8007700018451870
DEUB005.1 2005-06-29 2005-06-30 5294 DEUB005 11 10.7568529225801230 52.8008507098599080
DEHE051 2005-06-29 2005-06-30 5294 DEHE051 12.792 9.9358619999999984 50.4977110022863800
DEBW030 2005-06-29 2005-06-30 5294 DEBW030 15.053 9.5730159999999991 48.8844870023447130
DEBW030.1 2005-06-29 2005-06-30 5294 DEBW030 17 9.5730949828509910 48.8845377239942490
DENI060 2005-06-29 2005-06-30 5294 DENI060 24.542 11.1670500000000030 52.9570200018014110
DERP015 2005-06-29 2005-06-30 5294 DERP015 11.5 6.3806220000000016 50.2663190023080800
DEUB001 2005-06-29 2005-06-30 5294 DEUB001 14.458 8.3082080000000094 54.9249690011186400
DEUB001.1 2005-06-29 2005-06-30 5294 DEUB001 28 8.3083051706363769 54.9250363042573970
DERP016 2005-06-29 2005-06-30 5294 DERP016 10.875 7.9727170000000029 50.7667500022557120
DERP028 2005-06-29 2005-06-30 5294 DERP028 12.917 7.7324560000000035 50.4245680022937040
DERP013 2005-06-29 2005-06-30 5294 DERP013 19.792 7.2935220000000029 49.4231380023496880
DEHE024 2005-06-29 2005-06-30 5294 DEHE024 16.417 9.7745890000000042 51.2917570021793740
DENI051 2005-06-29 2005-06-30 5294 DENI051 16.458 10.6124800000000070 51.7581600020938520
DEST089 2005-06-29 2005-06-30 5294 DEST089 22 11.1723500000000000 52.5931690019008190
DEUB028 2005-06-29 2005-06-30 5294 DEUB028 25.292 12.7219379999999940 54.4369850013092250
DEUB028.1 2005-06-29 2005-06-30 5294 DEUB028 19 12.7220496166098640 54.4370684133207450
DK0041A 2005-06-29 2005-06-30 5294 DK0041A 34.7 12.1186110000000000 55.6944470007928980
ES0007R 2005-06-29 2005-06-30 5294 ES0007R NA -3.5341670000000041 37.2372219960043720
ES0008R 2005-06-29 2005-06-30 5294 ES0008R 19 -4.8500000000000041 43.4391670008259110
ES0009R 2005-06-29 2005-06-30 5294 ES0009R 8 -3.1425000000000032 41.2741669994798390
ES0010R 2005-06-29 2005-06-30 5294 ES0010R 26 3.3158330000000000 42.3191670001797680
ES0011R 2005-06-29 2005-06-30 5294 ES0011R 13 -6.9236110000000028 38.4733329971844780
ES0012R 2005-06-29 2005-06-30 5294 ES0012R 16 -1.1000000000000016 39.0833329977321570
ES0013R 2005-06-29 2005-06-30 5294 ES0013R 8 -5.8974999999999991 41.2388889994546370
ES0014R 2005-06-29 2005-06-30 5294 ES0014R 17 0.7347219999999969 41.3938889995646660
ES0015R 2005-06-29 2005-06-30 5294 ES0015R 11 -4.3530580000000016 39.5211109981096630
ES0016R 2005-06-29 2005-06-30 5294 ES0016R 10 -7.7047219999999959 42.6347220003729250
ES1488A 2005-06-29 2005-06-30 5294 ES1488A 15.292 -2.5013890000000027 42.6533330003840590
ES1489A 2005-06-29 2005-06-30 5294 ES1489A 17 -3.2313890000000018 42.8752780005143560
ES1491A 2005-06-29 2005-06-30 5294 ES1491A 16.091 -2.7038889999999998 43.4061110008084300
ES1599A 2005-06-29 2005-06-30 5294 ES1599A 15.458 -2.1550000000000029 43.2505560007248350
ES1614A 2005-06-29 2005-06-30 5294 ES1614A 27.387 -4.2041690000000003 40.3791659988096750
ES1616A 2005-06-29 2005-06-30 5294 ES1616A 9.714 -5.9397220000000068 39.8491669983837080
ES1654A 2005-06-29 2005-06-30 5294 ES1654A 18.409 -5.6663889999999997 37.9966669967400820
ES1660A 2005-06-29 2005-06-30 5294 ES1660A 21.208 -1.5855559999999991 42.2083330001099240
ES1661A 2005-06-29 2005-06-30 5294 ES1661A 26.739 -1.6269440000000031 42.0747220000242950
ES1662A 2005-06-29 2005-06-30 5294 ES1662A 29.304 -1.8083330000000040 42.3083340001730120
ES1716A 2005-06-29 2005-06-30 5294 ES1716A 22.125 -6.4400060000000048 37.2849999960515820
FI00351 2005-06-29 2005-06-30 5294 FI00351 3.787 27.6713909999999750 60.5261119982636660
FR18039 2005-06-29 2005-06-30 5294 FR18039 16 1.6116670000000044 50.1294440023188630
FR18034 2005-06-29 2005-06-30 5294 FR18034 24 2.3397280000000036 49.7266650023415830
FR33120 2005-06-29 2005-06-30 5294 FR33120 25 6.8700000000000001 45.9225000018553900
FR01004 2005-06-29 2005-06-30 5294 FR01004 28 6.2716640000000003 49.3324720023506060
FR20045 2005-06-29 2005-06-30 5294 FR20045 23 4.9805449999999984 45.7318080017964020
FR10014 2005-06-29 2005-06-30 5294 FR10014 26 2.1430640000000039 50.9816670022270770
FR21019 2005-06-29 2005-06-30 5294 FR21019 9 -0.3527780000000007 49.1516670023503220
FR30033 2005-06-29 2005-06-30 5294 FR30033 18 5.7855560000000015 49.0658060023491980
FR02005 2005-06-29 2005-06-30 5294 FR02005 NA 5.0644439999999964 43.4050000008078460
FR18019 2005-06-29 2005-06-30 5294 FR18019 21 2.4827780000000033 49.2763890023508110
FR34043 2005-06-29 2005-06-30 5294 FR34043 35 1.9559529999999985 48.3904440023179490
FR25045 2005-06-29 2005-06-30 5294 FR25045 13 0.9571779999999983 49.9163610023325360
FR35006 2005-06-29 2005-06-30 5294 FR35006 16 1.7600000000000002 45.2600000016360510
FR04328 2005-06-29 2005-06-30 5294 FR04328 25 2.6466670000000021 48.3544440023151840
GB0036R 2005-06-29 2005-06-30 5294 GB0036R 24.083 -1.3266750000000029 51.5711100021301260
GB0006R 2005-06-29 2005-06-30 5294 GB0006R 18.292 -7.8989019999999890 54.4394450013083070
GB0617A 2005-06-29 2005-06-30 5294 GB0617A NA 0.6344560000000009 51.4552800021513190
IT1672A 2005-06-29 2005-06-30 5294 IT1672A NA 10.4302780000000050 44.2997220012464650
IT1179A 2005-06-29 2005-06-30 5294 IT1179A NA 11.9611110000000040 44.8397220014759630
IT1646A 2005-06-29 2005-06-30 5294 IT1646A 59 9.7138890000000000 45.8519440018339420
IT1121A 2005-06-29 2005-06-30 5294 IT1121A 36 7.5600000000000005 45.1755560016052020
IT1343A 2005-06-29 2005-06-30 5294 IT1343A 50 10.9122220000000030 45.4625020017073920
NL00918 2005-06-29 2005-06-30 5294 NL00918 25.13 5.5738949999999985 52.9180560018124590
NL00818 2005-06-29 2005-06-30 5294 NL00818 29.356 6.0180699999999998 52.6550030018845310
NL00631 2005-06-29 2005-06-30 5294 NL00631 21.352 5.6194470000000027 52.4494440019375720
NL00230 2005-06-29 2005-06-30 5294 NL00230 35.927 5.1489020000000005 51.5194440021397000
NL00444 2005-06-29 2005-06-30 5294 NL00444 27.707 4.5102860000000007 52.2980540019747480
NL00722 2005-06-29 2005-06-30 5294 NL00722 20.885 6.6058390000000013 52.0924990020225850
NL00807 2005-06-29 2005-06-30 5294 NL00807 18.306 6.4036140000000037 52.3891680019525620
NL00235 2005-06-29 2005-06-30 5294 NL00235 32.168 4.3602860000000021 51.4350010021548840
NL00934 2005-06-29 2005-06-30 5294 NL00934 25.101 6.2775090000000038 53.3316650016897710
NL00318 2005-06-29 2005-06-30 5294 NL00318 28.67 3.7494580000000002 51.2952770021788210
NL00929 2005-06-29 2005-06-30 5294 NL00929 23.645 6.9333330000000020 52.8766630018241130
NL00131 2005-06-29 2005-06-30 5294 NL00131 26.484 5.8536139999999994 51.5411110021356930
NL00738 2005-06-29 2005-06-30 5294 NL00738 27.026 5.7086189999999997 52.1124990020180480
NL00437 2005-06-29 2005-06-30 5294 NL00437 26.639 4.4508409999999996 51.7874980020879720
NL00538 2005-06-29 2005-06-30 5294 NL00538 18.768 5.0508420000000021 52.8047220018440910
NL00633 2005-06-29 2005-06-30 5294 NL00633 22.039 4.8383360000000035 52.1388890020120640
PL0026A 2005-06-29 2005-06-30 5294 PL0026A 16.083 15.2319600000000100 51.2280600021898070
PL0062A 2005-06-29 2005-06-30 5294 PL0062A 12.542 15.6682549999999970 51.0123130022226830
PL0094A 2005-06-29 2005-06-30 5294 PL0094A NA 19.2333340000000030 52.1433330020110400
PL0182A 2005-06-29 2005-06-30 5294 PL0182A 15 14.3821700000000040 53.1222970017532820
PT05012 2005-06-29 2005-06-30 5294 PT05012 17.2 -7.6786220000000087 37.3124999960786990
PT03096 2005-06-29 2005-06-30 5294 PT03096 15.913 -8.2819580000000030 39.2113909978439490
PT02019 2005-06-29 2005-06-30 5294 PT02019 18 -8.6708360000000031 40.5894429989728000
PT02020 2005-06-29 2005-06-30 5294 PT02020 16.167 -7.1752860000000007 40.1352809986162600
PT01048 2005-06-29 2005-06-30 5294 PT01048 NA -7.7958450000000035 41.3744429995509580
SE0012R 2005-06-29 2005-06-30 5294 SE0012R 5.205 17.3819579999999940 58.8011089992333990
SE0035R 2005-06-29 2005-06-30 5294 SE0035R 5.787 19.7672269999999980 64.2497179961645630
SI0033A 2005-06-29 2005-06-30 5294 SI0033A NA 16.1961100000000010 46.6525000020501470
AT0ENK1 2005-06-30 2005-07-01 5295 AT0ENK1 20 13.6711140000000050 48.3916700023180510
AT30202 2005-06-30 2005-07-01 5295 AT30202 29.6 15.9194479999999960 48.1061100022927660
AT4S108 2005-06-30 2005-07-01 5295 AT4S108 13.3 14.5747279999999930 48.5311130023277780
AT30502 2005-06-30 2005-07-01 5295 AT30502 18.4 15.0466789999999970 48.8786090023445470
AT30603 2005-06-30 2005-07-01 5295 AT30603 33.4 16.4333319999999960 48.0861090022907260
AT0ILL1 2005-06-30 2005-07-01 5295 AT0ILL1 22 16.7664029999999930 47.7700000022536810
AT60182 2005-06-30 2005-07-01 5295 AT60182 26.7 14.2436199999999980 47.5672230022251770
AT60156 2005-06-30 2005-07-01 5295 AT60156 23.7 15.8819579999999920 47.3480530021901700
AT10002 2005-06-30 2005-07-01 5295 AT10002 25.8 16.1930640000000030 47.3041650021826640
AT11002 2005-06-30 2005-07-01 5295 AT11002 25.8 16.1931951495004260 47.3042350123343380
AT0PIL1 2005-06-30 2005-07-01 5295 AT0PIL1 18 15.9422300000000020 48.7211110023382400
AT30102 2005-06-30 2005-07-01 5295 AT30102 19.5 14.5627889999999990 48.2266650023043230
AT30302 2005-06-30 2005-07-01 5295 AT30302 27.1 16.6766740000000060 48.0508310022870120
AT0VOR1 2005-06-30 2005-07-01 5295 AT0VOR1 15 12.9719470000000050 46.6797220020564230
AT0ZOE2 2005-06-30 2005-07-01 5295 AT0ZOE2 17 14.4413949999999930 47.8386120022624790
BELHR01 2005-06-30 2005-07-01 5295 BELHR01 35 4.0160560000000007 50.7270000022606030
BETN016 2005-06-30 2005-07-01 5295 BETN016 20 5.1639780000000011 51.2336530021889090
BETN054 2005-06-30 2005-07-01 5295 BETN054 24 5.1031580000000023 50.7117060022624810
BETN012 2005-06-30 2005-07-01 5295 BETN012 18 3.3625329999999991 51.2545720021855050
BETN029 2005-06-30 2005-07-01 5295 BETN029 20 2.5823220000000040 51.0162780022221510
CH0051A 2005-06-30 2005-07-01 5295 CH0051A 11.6 6.0051889999999961 46.1625520019248300
CH0004R 2005-06-30 2005-07-01 5295 CH0004R 9.5 6.9792029999999992 47.0494690021354880
CH0033A 2005-06-30 2005-07-01 5295 CH0033A 11.2 8.9339420000000000 46.1603700019242280
CH0002R 2005-06-30 2005-07-01 5295 CH0002R 13.8 6.9444690000000007 46.8130570020863890
CH0005R 2005-06-30 2005-07-01 5295 CH0005R 13.7 8.4633390000000066 47.0674060021389740
CH0024A 2005-06-30 2005-07-01 5295 CH0024A 15.2 7.1483329999999992 46.1389920019182400
CH0003R 2005-06-30 2005-07-01 5295 CH0003R 13.2 8.9046959999999942 47.4797710022117410
CY0002R 2005-06-30 2005-07-01 5295 CY0002R 38.442 33.0580600000000050 35.0391649937171650
CZ0MBEL 2005-06-30 2005-07-01 5295 CZ0MBEL 42 17.8041689999999950 49.5869450023462760
CZ0MDST 2005-06-30 2005-07-01 5295 CZ0MDST 31 16.9608419999999920 49.9319460023316780
CZ0JDUK 2005-06-30 2005-07-01 5295 CZ0JDUK 21 16.1344549999999960 49.0955540023496650
CZ0LFRU 2005-06-30 2005-07-01 5295 CZ0LFRU 29.833 15.0819579999999980 50.9383350022331310
CZ0MJES 2005-06-30 2005-07-01 5295 CZ0MJES 27.042 17.1911159999999900 50.2425000023100450
CZ0JKOS 2005-06-30 2005-07-01 5295 CZ0JKOS 21.417 15.0802890000000000 49.5727770023466830
CZ0JKRI 2005-06-30 2005-07-01 5295 CZ0JKRI 22 16.0986249999999980 49.3836140023501710
CZ0UKRU 2005-06-30 2005-07-01 5295 CZ0UKRU 12.875 13.8489030000000040 50.6963880022642780
CZ0BKUC 2005-06-30 2005-07-01 5295 CZ0BKUC NA 16.0858589999999990 48.8811110023445960
CZ0ULOM 2005-06-30 2005-07-01 5295 CZ0ULOM 24.042 13.6730610000000040 50.5855560022769880
CZ0UMED 2005-06-30 2005-07-01 5295 CZ0UMED 11.958 13.1319580000000030 50.4280590022933380
CZ0BMIS 2005-06-30 2005-07-01 5295 CZ0BMIS 47.818 16.7250079999999990 48.7922210023413500
CZ0TNUJ 2005-06-30 2005-07-01 5295 CZ0TNUJ 53 18.7438980000000050 49.5941660023460570
CZ0KPRB 2005-06-30 2005-07-01 5295 CZ0KPRB 11.708 12.6180700000000030 50.3727760022986150
CZ0LRAD 2005-06-30 2005-07-01 5295 CZ0LRAD 39 15.0844549999999950 50.6247220022726050
CZ0USNZ 2005-06-30 2005-07-01 5295 CZ0USNZ 16.917 14.0863909999999990 50.7883340022530160
CZ0LSOU 2005-06-30 2005-07-01 5295 CZ0LSOU 13.542 15.3219470000000030 50.7894440022528500
CZ0TSTD 2005-06-30 2005-07-01 5295 CZ0TSTD 44.458 18.0913940000000050 49.7216680023417370
CZ0ESVR 2005-06-30 2005-07-01 5295 CZ0ESVR 9.439 16.0361140000000010 49.7352790023412150
CZ0UTUS 2005-06-30 2005-07-01 5295 CZ0UTUS 26 13.3338940000000060 50.3797190022979750
CZ0EUOR 2005-06-30 2005-07-01 5295 CZ0EUOR 41 16.4222280000000080 49.9802780023288310
CZ0UVAL 2005-06-30 2005-07-01 5295 CZ0UVAL 13.292 14.5161250000000020 50.9730570022282730
CZ0TVER 2005-06-30 2005-07-01 5295 CZ0TVER 41.708 18.4244500000000000 49.9250030023320550
